"Y","E1","E2","E3","E4","G1","G2","G3","G4","G5","G6","G7","G8","G9","G10","G11","G12","G13","G14","G15","G16","G17","G18","G19","G20"
48485.0369994242,9.43278847495094,13.3841046784073,8.50996265886351,12.4034891766496,1,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,1,1,0,0
66939.9269205967,13.1015926576219,7.23986575147137,12.0941668143496,8.78852997673675,0,1,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1,1,1,0
8007.23874003622,6.78967061685398,14.4765310524963,7.15658178320155,8.18725031567737,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0
45040.8203101416,7.01424514176324,5.99800978787243,5.29729101108387,5.26335325324908,1,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,1,0
71031.0336752472,6.49712989572436,11.3575302856043,11.9656058819965,12.7199273812585,0,1,0,1,1,1,0,1,1,0,1,0,0,0,1,0,1,1,0,0
98851.7615063045,13.662402338814,10.2851490024477,9.9442340573296,12.0718143321574,0,1,0,0,1,1,1,0,0,0,1,0,1,1,1,1,0,1,0,0
30278.9423530839,8.90394961694255,5.82893786486238,6.6886473656632,5.78132980037481,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,1,1,0
37038.5276429499,6.59999864641577,14.8820313205943,5.49163499847054,10.8161772880703,1,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1
38097.1528810377,9.934151195921,10.2612303080969,8.71981851058081,7.38744779024273,0,1,0,0,0,1,1,0,1,0,1,0,0,1,1,0,1,0,1,0
71493.180084221,12.3750773933716,9.81386688770726,10.4020852665417,13.31583870342,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0
74320.9993522891,14.9883084674366,12.4749515322037,12.7521059545688,14.4178171292879,0,1,1,0,1,0,1,0,0,0,1,0,1,1,1,1,1,1,1,0
100692.479480466,10.5466798483394,8.61419438850135,10.094892794732,11.617200395558,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,1,0,0
73908.5079336031,14.3210367206484,13.2847926393151,8.62384179607034,13.5982592962682,0,1,0,0,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1,0
11851.2033076983,5.08685025153682,5.76225565979257,5.56560799945146,11.3931823591702,0,0,0,0,1,0,1,1,0,0,1,0,0,1,1,1,0,0,0,0
97676.6514896651,12.3141301353462,14.623841450084,9.82994547812268,11.9437277596444,1,1,0,1,1,1,1,1,0,1,0,0,0,0,1,1,0,1,1,0
59276.1685289082,11.018928848207,12.3356490628794,9.97378304135054,12.3827904416248,0,1,0,0,1,1,0,1,1,0,0,0,1,0,0,1,0,1,1,0
91966.3339456397,12.8555123275146,7.38449196098372,5.11773651465774,10.3406712529249,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,1,0,0,0,1
92600.6780046702,12.1098228334449,8.5474467324093,7.24657358368859,14.3469654419459,1,0,1,1,0,0,1,1,0,0,0,1,1,0,1,0,1,1,1,1
24061.4922297386,6.93989874096587,5.7540471223183,13.6902363901027,6.75456893164665,1,0,0,0,1,1,0,1,1,1,1,1,0,0,1,1,1,0,1,1
53063.9833124145,11.0087084583938,13.1117702671327,11.2426572199911,11.5886395936832,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,1,1,0,1,0
52703.4409758329,14.4166792090982,14.6288850042038,14.0958998072892,10.8755730488338,1,0,1,1,1,1,0,0,1,1,0,0,0,0,0,1,1,1,1,0
29677.6500858999,5.4656883678399,13.8434817525558,7.53608158091083,14.999541034922,0,1,1,1,0,0,1,1,1,1,0,1,1,1,0,0,1,1,0,0
9366.69939915461,8.27973608626053,11.2955446704291,11.4218760584481,5.18670250661671,1,1,0,1,1,0,0,0,1,0,0,1,1,1,1,1,0,0,1,1
233.953243478262,6.60255445400253,14.8796198610216,7.24439095705748,6.52782947290689,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
53758.5227404598,10.8991614892147,8.31168560544029,10.9149973094463,12.3022731067613,1,1,1,0,1,0,0,0,1,0,1,0,1,1,0,1,1,1,1,0
49687.2256147128,7.21742756897584,10.4982638754882,12.1412959694862,10.6142242671922,1,0,1,0,1,1,1,0,1,1,1,1,0,1,0,1,1,0,0,0
77446.045865771,8.58241912908852,8.33278659265488,8.4537437860854,12.7655370440334,1,0,1,0,0,1,1,1,0,0,1,0,1,1,1,1,1,0,1,1
26069.3621516808,7.79491448076442,9.81218661880121,8.52078359108418,5.31599743990228,0,1,0,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,0,1
60770.007679541,14.6084575098939,6.23863804154098,8.34117215126753,11.1302944854833,1,0,1,0,1,1,0,1,1,1,1,1,1,1,0,1,0,1,0,1
84402.9237408212,11.8368507083505,9.86546857282519,9.72788729704916,14.5999158755876,0,0,0,1,1,1,1,0,1,0,0,1,1,1,0,0,0,1,0,0
33610.5042083437,12.2178903943859,8.47557521192357,9.8000674857758,12.8764482750557,1,1,0,1,0,1,0,1,0,0,0,1,1,0,1,0,0,1,0,1
16870.7319402191,6.22170659946278,6.58209625864401,13.3615020965226,6.56004948774353,1,1,1,0,0,1,0,1,0,0,1,0,0,1,1,1,1,1,1,0
35295.4294986696,8.08738100109622,5.09993082843721,8.31851849798113,8.8287541619502,1,0,1,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0
107944.237166977,10.6427574064583,14.3480523233302,5.40040924912319,14.1318968636915,1,1,1,0,1,0,0,1,1,0,1,0,1,1,1,1,1,0,0,0
86686.689805898,7.27473462931812,11.2024314352311,11.1273213033564,11.0791900125332,0,0,1,1,1,1,0,1,0,1,1,1,0,0,1,1,0,1,1,1
2049.17867370678,6.56685979105532,11.0934407287277,7.44786362163723,5.43765673646703,0,1,1,0,1,1,1,0,1,0,0,1,0,1,1,0,1,0,1,1
36384.4147742341,7.46348340529948,10.6351342331618,9.33053671615198,6.97658490855247,1,0,0,1,0,0,0,1,1,1,0,1,1,0,0,1,1,1,0,0
59583.0129158929,7.69092462956905,9.42268726648763,12.5598516059108,13.4073521872051,1,1,1,1,0,0,1,0,0,1,0,1,0,0,1,0,1,1,0,1
59261.9305031945,5.61845594318584,6.80648683104664,13.5647240653634,13.4667159197852,1,1,0,1,1,0,1,0,0,0,1,1,0,0,1,0,1,1,1,1
68257.3855767275,12.1895635244437,9.44302616640925,8.43164016492665,13.3448089566082,0,1,0,1,0,0,1,1,1,0,1,0,0,0,0,1,1,1,0,0
33316.3861817751,6.44801002461463,11.4111526077613,12.7034839941189,7.15132649987936,0,0,1,1,1,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0
29287.3323770355,11.2087184283882,13.7603717320599,6.5427934168838,5.4895317251794,0,1,0,1,1,1,1,0,1,1,1,1,0,0,1,0,0,0,0,1
42922.8890602085,8.72565766563639,7.11441438179463,6.71413906384259,9.84512157039717,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0
56750.2876190793,10.442460635677,9.30720682954416,11.2723136181012,14.1420607850887,0,0,0,1,0,0,0,1,0,1,1,0,1,1,0,1,1,0,1,1
73040.368908647,14.6798084164038,13.311431047041,14.5421887026168,9.82008794555441,1,1,1,0,0,1,1,0,1,1,0,0,0,0,1,1,0,0,1,0
81548.8585118659,14.4570255000144,8.97764438763261,10.0052842404693,9.59176487289369,0,0,1,0,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0
12646.2551536379,7.05721056554466,7.72709148004651,11.5058943186887,5.98723990377039,1,0,1,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0
43897.5369830552,13.6722373683006,11.5722871595062,14.5782230095938,13.9647943689488,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1
23920.8554160444,11.8497825530358,5.9172782371752,6.26447582850233,7.14633983559906,0,1,1,1,0,0,0,1,1,0,0,1,1,1,0,0,1,0,1,0
56889.6630241411,14.9087104317732,12.6837839698419,5.75881272787228,11.2150315660983,0,1,1,0,0,0,1,1,1,0,1,0,1,0,1,0,0,0,0,0
44317.8720256708,11.0788107593544,9.21056405408308,14.0019741165452,10.1573555637151,1,0,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,1,0,1
29284.4659259701,8.12838620040566,9.02923786081374,11.3501650630496,11.8846292980015,0,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,1,1,1,1
9581.52695094718,6.92247771890834,14.675200576894,5.01912044826895,6.09101579757407,1,1,0,0,1,1,1,1,0,0,1,1,1,0,0,0,1,0,1,0
117133.69624654,14.359503921587,12.2787321521901,10.1826094463468,14.704655664973,0,1,0,0,0,1,1,0,1,1,1,0,0,1,0,1,1,0,0,1
64002.0350560105,8.57294604415074,14.2452820134349,10.8425226807594,10.1989782112651,1,1,0,0,1,0,1,1,0,1,1,1,1,0,1,1,0,0,0,1
59495.9568159588,8.17308445228264,12.6015924150124,6.04542572749779,13.1113261729479,1,1,1,0,0,1,1,0,1,0,1,0,0,0,1,1,1,0,1,1
52064.6047810408,10.9804602852091,11.5569333941676,10.9039452741854,13.3410783484578,1,0,1,1,0,0,1,0,0,1,1,1,1,0,1,1,0,1,1,0
11427.1387721832,10.1481837267056,14.5069440081716,9.94436373468488,6.21505291434005,1,1,0,1,1,1,1,1,1,0,0,0,1,0,0,1,0,1,1,1
24742.4983685598,9.42881504073739,12.1487779868767,5.15236481325701,11.3165562553331,0,1,0,1,1,1,1,1,1,0,0,0,0,1,0,1,0,0,1,0
19409.4318699235,11.6785593586974,5.07793200667948,10.3859655885026,6.54506163904443,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,1,0
62231.8362228581,10.5433331383392,8.76712889643386,14.2230235575698,5.07138809654862,0,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,1,0,1,0
61920.9424494205,14.7113343747333,7.40309937857091,12.7310849702917,8.55504730949178,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1
26984.3155529142,11.3071819394827,13.6411051265895,14.7859556530602,6.13800581311807,1,0,1,1,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,0
12942.807579945,8.27971943886951,6.48487304802984,7.05486509250477,6.46480201743543,1,1,0,1,0,0,0,1,1,0,0,1,1,1,1,0,0,1,1,0
11185.9273026052,5.90595362475142,6.55438773566857,7.22152888309211,7.01428795000538,1,0,0,1,1,1,0,0,1,0,1,1,0,1,1,1,0,1,0,1
1821.97521809096,8.93516584997997,6.88674797769636,12.7380585274659,5.93101394129917,1,0,0,1,1,1,0,1,1,1,0,0,0,1,0,0,1,0,1,0
17840.5574778913,5.91732774861157,7.62107749003917,14.3611226580106,14.7069264645688,1,0,1,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0
35685.1783965292,9.32336530415341,6.74569740658626,10.0430607586168,12.3690794757567,1,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,1,1,0
21500.7339092681,13.1502170907333,6.60355840111151,6.9543057330884,10.0303392973728,0,0,0,0,0,1,1,1,0,0,1,0,1,1,1,0,0,0,0,0
48629.7776894113,7.59462336776778,5.9076802036725,8.92307908739895,7.90573860518634,1,1,0,1,1,0,0,0,0,1,0,0,1,1,1,0,0,1,1,0
36482.5250820522,12.7293663285673,5.16429834300652,12.3514068638906,8.64205859368667,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,1,1,0,0,0
150928.059784979,12.7194081060588,10.8371524210088,14.9857475375757,14.8753288527951,0,1,1,1,1,1,0,1,1,1,0,1,1,0,0,1,0,0,1,0
76976.4567326451,13.7294502626173,8.26118180295452,8.4281564434059,14.272643069271,0,0,1,0,0,1,0,0,1,1,1,1,0,1,1,0,1,0,0,0
63739.0890822628,13.1745613203384,6.81101764319465,9.87762138480321,8.68493865244091,1,0,1,1,1,0,1,1,1,0,0,1,1,0,1,1,0,0,0,1
54419.9000207341,8.8179568387568,12.9862005356699,8.45229218713939,10.2826817659661,0,1,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,1,0,1
63606.6776527585,14.41940424731,14.0517144557089,9.56462865462527,9.25686597358435,1,1,1,0,0,1,0,0,1,1,0,0,0,1,0,1,1,1,1,1
10417.8913967216,6.94990635849535,14.406689084135,12.304980349727,5.9625529893674,1,0,0,1,0,1,1,0,0,1,1,0,0,0,0,1,0,1,0,1
44865.6412775333,13.3570205932483,9.24889068584889,6.36042495490983,6.87664025695994,1,0,1,0,0,0,1,1,0,0,1,1,0,1,1,0,1,1,0,0
20300.9692422096,11.6023306688294,13.0711235920899,12.2896199696697,7.81334028346464,1,1,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,1,0,1
83145.5773559729,11.9198168697767,14.2018802813254,11.0922625684179,14.609950131271,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,1,1,0,0,1
53144.0211869146,7.35337395919487,13.6169952549972,10.8208131440915,8.67186481365934,0,0,1,1,0,0,1,0,1,1,0,0,1,0,0,0,1,1,1,0
60163.2627466545,13.3762132539414,14.7321770759299,9.56220218678936,11.1325792060234,1,0,1,1,0,0,1,0,1,1,0,1,1,1,0,1,1,0,0,1
3306.74697664403,5.81893695285544,12.5857808021829,12.1040930226445,6.55628430657089,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0
33188.5534623224,9.75949492305517,7.94709473848343,12.3274183925241,6.33718121564016,1,0,0,0,1,1,1,1,1,0,0,1,0,1,1,1,1,1,0,1
78831.1544710089,8.02726955618709,11.3940535369329,12.7541138674133,9.1892235330306,0,0,1,1,0,0,1,1,0,1,1,1,0,0,0,1,0,1,0,0
39192.7285070918,7.62886025710031,8.23348466539755,14.0272682206705,13.1337145296857,1,1,1,0,0,1,0,1,0,1,1,0,0,1,1,0,1,1,0,1
25699.2201583188,9.11567956674844,6.14636003272608,10.8824923611246,9.18849201407284,1,0,0,1,0,1,1,1,0,1,1,0,1,1,0,0,1,0,1,1
35927.6017255597,12.8650717949495,14.1952325985767,7.97156298533082,8.26994792092592,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0
30194.1700441156,8.360880385153,11.4134632470086,9.58917221287265,12.3774232808501,1,1,1,1,1,0,1,0,0,0,1,1,0,0,1,1,0,0,0,1
90556.3553103657,6.83876545168459,12.9452484683134,8.7352821463719,14.5646096812561,0,0,0,1,1,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0
43143.711906291,14.0057396958582,7.33527735807002,6.97875485988334,5.79754427075386,1,0,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1,0
8590.90422238379,5.94162443187088,13.5679098730907,14.6829046308994,6.68743283720687,1,0,0,0,1,1,1,0,1,1,1,1,1,0,1,0,1,0,1,0
19148.8581245178,11.8994261184707,11.6623629559763,12.4332365347072,5.1601847098209,0,1,0,1,0,0,1,0,0,1,1,0,0,1,1,1,1,1,0,0
24180.2777353774,10.4875781550072,10.2500707702711,7.68715885933489,13.3008875115775,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,0,1,0,1,1
40811.7816075727,5.96269415924326,12.7878526202403,9.03581546852365,9.89616330480203,1,1,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,0,0,0
65428.3698940703,9.08990500960499,7.67199216177687,7.94132793322206,6.10485770041123,1,1,1,1,1,0,1,0,0,1,1,1,0,1,0,0,0,0,1,1
42445.6787232483,12.0137946400791,12.0552304550074,6.41901225782931,8.85103364940733,0,0,1,1,1,1,0,1,1,0,0,1,0,0,1,1,0,1,1,1
89367.1211495001,14.6829079883173,5.78435511095449,6.6834144666791,13.4444619994611,0,0,1,1,1,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0
38766.0010345129,11.2491643172689,9.98018096433952,11.7515789275058,8.0289718718268,0,1,1,1,1,0,0,1,1,1,1,1,0,0,1,1,0,1,1,1
46216.9182243755,11.6055322019383,8.84411373641342,8.32570675294846,10.3018558141775,1,0,0,1,0,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0
48412.4507441285,8.23667644988745,13.6236011423171,14.4530356512405,5.65808544866741,1,0,1,0,0,1,0,0,1,0,1,1,1,0,0,1,0,0,0,0
89435.0667431693,12.3735451861285,7.8384526912123,13.9633566769771,9.81182001298293,0,0,1,1,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1
28403.033152388,6.53683779528365,6.18110450915992,5.91567093040794,10.2667141007259,0,0,1,1,0,0,1,0,1,1,1,1,1,0,1,1,0,1,0,0
21972.6419041383,7.17423306778073,10.6586576229893,12.325182671193,11.4218084770255,1,0,1,1,0,0,1,1,1,1,0,0,1,1,0,0,0,1,0,1
46345.3430679366,14.1013876209036,11.8867777474225,13.2935751578771,9.57046971190721,0,0,0,1,0,0,1,1,1,1,0,0,1,0,1,0,0,1,0,1
51604.5050736458,14.9004431371577,12.548888255842,6.73522874014452,10.2784671168774,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1
75297.9229883744,14.2575086373836,6.40832546399906,5.35418839892372,8.45812769141048,1,1,1,1,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0
67634.9376029401,13.105983636342,9.70760908676311,5.31327043427154,8.14835607307032,1,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0
55113.7097250783,8.0437385244295,11.2118075392209,7.98075241968036,11.282218338456,0,0,0,1,0,0,0,0,1,0,0,1,1,1,0,1,1,0,0,0
125242.85293781,13.8423863518983,10.822756937705,7.64316651970148,13.9300874480978,0,1,0,0,1,1,0,1,0,1,1,1,1,0,0,1,0,0,1,0
104017.587822852,9.31772225536406,6.52495785383508,13.6555736907758,13.0262388847768,0,1,0,0,0,1,0,0,1,0,1,1,1,0,0,0,1,0,0,0
33100.7403847517,5.13982301345095,7.94491504551843,5.4466211493127,6.89047243678942,1,0,1,0,1,0,0,1,1,0,1,0,1,1,1,1,0,1,1,1
44177.9646601063,10.9148533805273,5.64527617068961,7.21447830321267,12.7244973531924,0,0,1,1,0,0,1,0,1,1,1,1,0,1,1,0,1,0,1,0
66056.2844552068,14.0469617466442,10.0077718938701,9.78952333331108,10.5927375680767,1,0,0,1,0,1,1,1,1,1,1,0,0,0,1,0,0,0,1,1
25988.153179677,7.86693252390251,6.38185888295993,14.8796860524453,7.81968515831977,1,0,1,0,1,0,1,1,0,0,0,1,0,0,1,1,0,1,0,1
48579.3867349194,7.45766437612474,6.69304671231657,8.46618449082598,9.44664205191657,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1
30289.164776478,5.85063664941117,7.48230328317732,5.69815272465348,11.1489965859801,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,1,0,1,1,0
45808.4432796704,7.33068386791274,7.91580693097785,14.6944735059515,12.1014598268084,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1
33899.0404680786,11.3815864920616,11.0353440023027,9.24649620428681,6.81347073521465,0,1,0,0,1,0,0,1,0,1,1,0,1,0,0,0,1,0,1,1
55490.5858026364,11.5521155227907,6.92040576599538,11.0509314783849,7.94192017056048,0,1,1,0,0,1,1,0,1,0,0,1,1,1,0,1,1,1,1,1
120476.502610139,8.15493585774675,12.6392057188787,11.0655283834785,13.7976871244609,0,0,0,0,1,1,0,0,1,0,1,1,0,1,0,1,1,0,1,1
37436.4536227246,9.13920015795156,13.5151302139275,14.6448777150363,9.60381126962602,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0
98395.2251306528,9.10217965487391,11.2376807606779,13.9681600546464,13.4093726123683,1,1,0,1,0,1,1,0,0,1,1,0,1,0,0,0,1,1,0,1
42186.2312924509,13.7872581370175,14.476918282453,11.9547133613378,9.19556172564626,0,1,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0
34062.6096495732,13.6121795745566,5.92285937163979,7.05856218468398,7.37906153080985,1,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,1
52158.4384022527,8.95416029030457,6.79631558479741,6.13451401004568,10.1218712120317,1,1,0,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,0,1
44482.5179467403,14.3458789447322,14.9592666374519,5.68828525254503,9.85116852913052,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,1
35256.10473324,8.30797674600035,10.4806070541963,5.97140365745872,12.245259557385,0,1,0,1,0,1,0,1,0,0,0,1,1,1,1,1,1,0,1,1
63683.2369163335,5.95728008775041,14.3232667678967,14.4625545991585,14.3002310674638,1,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,1,1,1,0
48228.002172702,11.3259583874606,10.0827888841741,10.954593680799,11.1453874199651,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1
76171.3107453565,6.31507439538836,13.6437272955664,6.482615461573,14.5926106953993,1,1,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1
80069.1653780686,14.3192299245857,7.86179475020617,8.38944885879755,5.90013672132045,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,1,1,1,1,0
59670.3913404539,13.4687616862357,8.35669930791482,10.4385772906244,9.71823296742514,0,1,1,0,0,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1
54352.0746011555,11.3032437348738,13.4871899546124,5.2301352052018,8.5161836608313,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,1,0,1,1,1
17595.4424825377,5.17905853223056,7.76493169600144,12.4669873528183,7.6984414155595,1,1,0,1,0,1,1,0,0,0,1,1,1,0,0,0,0,1,0,0
51540.0999983596,9.67884753830731,12.974098501727,13.2250698539428,13.5548488795757,1,1,1,0,1,0,0,1,1,1,1,0,0,0,1,1,1,1,0,0
18358.9732939604,13.3789934124798,14.3710492434911,10.2310006390326,8.40602420736104,1,1,1,0,1,1,1,0,0,0,1,0,1,1,1,1,1,0,0,1
92795.92991474,14.7415653639473,9.73570951959118,5.2050262526609,14.3835635995492,1,0,1,1,0,0,1,0,1,1,0,1,0,0,1,1,0,0,0,0
14636.1392963034,6.91209894604981,5.93318280065432,14.3249332322739,5.38546002004296,0,1,1,1,0,0,1,1,0,1,1,0,0,0,1,1,0,0,1,0
49719.5462129049,10.7194817019626,10.7026707287878,9.2031927080825,6.31228856509551,0,0,1,0,1,1,1,1,1,0,1,0,1,1,0,1,0,1,0,1
32302.5488480225,5.29497473500669,11.1699616303667,8.67114014690742,8.31159252906218,0,0,0,0,1,1,1,0,0,1,0,1,1,1,0,0,1,0,1,0
22725.2061087086,5.61076128156856,11.1857940373011,9.01436222949997,8.83623246802017,1,1,1,1,1,0,0,0,1,1,0,1,1,1,0,0,0,1,0,1
91167.6664087979,12.9648064635694,8.87005526339635,13.3539427793585,11.0637959721498,0,0,1,0,0,1,1,0,0,1,1,0,1,1,0,0,1,1,1,1
54306.542548081,11.5036103874445,5.20570005523041,12.2486285027117,14.8726159124635,1,1,1,0,1,0,1,1,1,1,0,0,1,1,0,0,0,1,0,1
41616.0372837945,14.2580341571011,11.2294089770876,5.18083594273776,13.6104227579199,0,1,0,0,1,0,0,0,1,0,1,1,1,1,1,0,1,0,0,0
8463.84003497485,11.1592542775907,6.36166954180226,10.9351239772514,5.74326098430902,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0
55558.5188360152,10.8729458949529,13.550186259672,12.3967938264832,7.2374576725997,0,1,0,1,1,0,1,1,0,1,0,0,0,1,1,1,0,0,0,0
26902.3282868738,6.28153580939397,5.86082041496411,9.90680713672191,13.0795843014494,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0
6126.77566558652,7.2072407673113,14.5905182976276,9.21918394276872,7.43018963141367,0,1,0,1,1,0,1,1,1,1,0,1,0,1,0,0,1,1,0,1
6579.24315827124,6.91274707671255,9.62918721139431,14.1956332745031,5.27707899687812,1,0,0,1,1,0,1,1,1,1,0,0,1,0,1,1,0,1,0,1
20176.482151778,5.70802377769724,10.9725624043494,11.9132561632432,7.04115331172943,0,1,0,0,1,1,0,1,1,1,1,0,1,0,1,0,0,1,0,0
104029.425072472,12.0292479707859,10.5053194845095,13.0089777079411,11.008271088358,1,0,1,1,0,1,0,0,1,1,1,0,0,0,0,1,0,1,0,1
48942.7111368211,7.27958869654685,10.1914746081457,6.37275004060939,14.0481795463711,1,1,0,0,1,1,0,1,0,0,1,1,0,1,1,0,0,0,1,0
103360.987355243,10.5975886387751,9.37306951731443,14.5216918643564,12.5411699595861,0,1,0,1,1,1,1,1,0,1,0,1,0,0,1,1,1,1,1,1
10884.0689427711,10.525169915054,11.7884363001212,7.42948021506891,6.40632731141523,0,0,1,1,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0
84009.9232721953,14.5359706250019,14.5511352899484,12.7854285924695,8.82489826530218,0,1,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,1,1,0
51747.7962408487,10.2808316820301,14.6748668444343,5.82688239403069,5.5190337728709,1,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,1
67155.8341580565,11.2559511209838,8.50256733130664,9.50625577475876,10.2773884846829,1,0,0,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,0,0
70864.669322108,12.9709496023133,14.322282129433,13.7519306782633,12.8691033204086,0,1,0,0,0,1,0,0,0,1,1,1,1,0,0,0,1,1,1,1
116135.848633652,12.4434414948337,7.2973737702705,7.55765061825514,12.7589036012068,0,1,1,0,0,0,1,1,1,0,1,1,0,0,1,0,1,1,0,1
107900.705895285,13.9827579632401,11.7145291157067,12.6561640296131,6.42255048733205,0,0,0,0,0,1,1,1,1,1,1,0,0,1,0,1,0,0,0,1
53875.4681842516,13.9581916714087,11.7404624191113,6.01908311713487,9.62663129903376,1,1,0,1,0,1,1,1,0,0,1,1,1,1,1,1,0,1,0,0
18737.4436050142,8.74164937762544,12.5513593526557,13.0620349338278,7.06025398569182,1,0,1,0,0,1,1,0,1,1,1,1,0,1,0,0,1,1,1,0
20059.4247772903,9.32399127399549,13.8596020569094,12.6832585548982,7.58989160414785,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,1,1
12949.501565216,5.11887975269929,8.50556531921029,6.34164006216452,10.0590970320627,0,0,1,1,0,1,1,0,0,1,0,1,1,1,1,1,1,1,1,0
2356.80420250078,6.26106150913984,13.8028833805583,14.831813108176,6.73146733315662,1,0,1,1,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1
29011.5365285735,9.29462910164148,12.1541156317107,5.76310895150527,6.72661506105214,0,0,1,1,1,0,0,1,0,1,0,1,0,1,0,1,1,1,0,1
121620.308402299,14.5008653379045,12.4379263748415,8.0615910468623,12.0035477611236,0,1,0,0,1,0,1,1,1,1,1,0,0,0,0,1,0,1,1,0
118207.750768571,14.3242211150937,13.6108686262742,8.204563066829,11.6439768718556,1,1,0,1,1,0,1,1,0,0,1,1,1,1,0,1,0,0,1,1
60994.034862683,6.63161237258464,9.69897838775069,14.4528996036388,12.0802966016345,1,0,0,0,1,1,1,0,0,0,0,1,0,0,1,1,0,0,1,1
18126.0843617632,9.22574885422364,7.44761151261628,11.9819429912604,10.9957611071877,0,1,1,0,0,1,1,1,0,1,1,0,0,1,0,1,1,1,1,1
59263.4777887055,10.0389969535172,10.2898364816792,5.82735253730789,5.746028306894,1,1,1,1,0,1,1,0,1,0,0,0,1,1,0,1,0,1,1,0
65897.7586263386,14.5009191683494,8.44307675492018,9.88604226149619,9.92172486148775,0,0,1,1,0,1,1,0,1,1,1,1,1,1,1,0,0,1,0,1
37507.5979072793,9.06445116037503,7.04172971658409,9.59822796285152,11.2456670892425,0,1,0,1,0,0,1,1,1,0,0,1,1,1,1,1,1,0,1,0
